Feature,Preholdout Mean,Holdout Mean,Preholdout Std,Holdout Std,PSI
gld_return_20d,0.005729158330875001,0.015799355492650147,0.04874855474934022,0.04554124190387861,0.06595312008395822
tlt_return_5d,0.001356250159605553,-0.0005336987874762714,0.018468002305658537,0.02089587818033192,0.06579041862878601
tlt_volume_change_5d,0.1773375270499835,0.14196950613549716,0.7680078832429301,0.5545354934070889,0.06535595193955403
ief_return_5d,0.0009008236961347385,6.25139704436215e-05,0.008643033206477033,0.009783181889576676,0.06328442480837652
iwm_return_5d,0.0020553085359510176,0.002323012838894998,0.029567952981913264,0.0347713274818825,0.0617977812567191
eem_ma_distance_60d,0.005739749328027427,0.009317964783461268,0.06311856897419985,0.05379678931580426,0.061691425465595785
hyg_rv_5d,0.0698524312862965,0.06875752651195915,0.08277036418467192,0.07086060078092625,0.05997598708013746
gld_ma_distance_20d,0.0023227871718931752,0.006876914426641522,0.027074646797862097,0.02601975487848023,0.059881047383968065
relative_return_spy_gld_60d,0.008389471218237257,-0.010865602791506949,0.10850847233544753,0.10730103034554112,0.059210495234463915
hyg_volume_change_5d,0.23122616963728884,0.1486396600056175,1.0127698324414598,0.6018748324177505,0.0591358504170941
hyg_drawdown_126d,-0.02284482597181851,-0.021446179478894174,0.04311346571209106,0.032571632637157975,0.058810915649078185
qqq_drawdown_60d,-0.036566274195877095,-0.0472848693333777,0.05394526570606581,0.058009539991653536,0.05723499306136751
eem_ma_distance_20d,0.0020124447554653144,0.002787647820471286,0.03601209639487486,0.031074356126007452,0.056307826754420726
eem_drawdown_200d,-0.10216758607034684,-0.08416175577418328,0.10846725841282065,0.07674708708104698,0.05475247769839381
yield_curve_10y_2y_change_20d,-0.0013041237113402067,0.0037000000000000045,0.1624226726269939,0.16296756380859187,0.0546050087069254
spy_return_1d,0.0006513026971688648,0.001125533616313361,0.011580338408582696,0.01349105582119214,0.05252815204998752
iwm_return_1d,0.000555036705860246,0.0008828187210529324,0.014188911827943212,0.017203166606179765,0.051469811394665756
relative_return_spy_gld_20d,0.002525797300415599,-0.003392698288476151,0.0652918880824189,0.06098254417494985,0.050468031298800814
vix_change_20d,0.030310124875519037,0.046030883764087455,0.2797879761994147,0.4013401596523868,0.04789517236147944
eem_return_1d,0.0006498053960999177,0.0004970022309867776,0.01833174006060771,0.01418463066030301,0.047888387667069945
tlt_volume_zscore_60d,0.018232332062408863,0.11819709222186608,1.0579597672144538,0.9978913872316637,0.04676722860998782
vnq_volume_change_5d,0.2033499914836881,0.08061328828357178,1.5801404232728524,0.4574955653991884,0.04599129217631034
eem_return_20d,0.0051807721569800775,0.007106235707747143,0.06333341143548851,0.05541800983747895,0.04543146464010297
spy_volume_change_5d,0.0918932678274041,0.07611469416589506,0.5052941875671677,0.4826895547937904,0.04498105355248069
qqq_drawdown_20d,-0.022830174157741957,-0.029411755260609497,0.03236985389438217,0.038801137377424584,0.044917996391861836
gld_rv_5d,0.15273289684668845,0.15383261418903754,0.09308481858970152,0.09331895222490903,0.04133299793386882
eem_drawdown_20d,-0.03504435928486649,-0.029186472862582528,0.04264375619649688,0.034592894192652754,0.041326928247663035
spy_drawdown_200d,-0.047548747175121635,-0.04696907213569193,0.08133829294325756,0.0617142553029854,0.04027701810524938
